Ranking_Year,Institute_ID,Name,Rank,Score,City,State,PDF_URL,Program,Placement_Col_1,Placement_Col_2,Placement_Col_3,Placement_Col_4,Placement_Col_5,Placement_Col_6,Placement_Col_7,Placement_Col_8,Placement_Col_9,Placement_Col_10
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2019-20,860,860,2020-21,0,2023-24,789,574,950000(Nine Lakhs Fifty Thousand),153
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2021-22,20,20,2021-22,19,6,300000(Three Lakhs ),13,,
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2022-23,16,16,2022-23,15,5,360000(Three Lakhs Sixty Thousand ),10,,
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2023-24,18,18,2023-24,17,6,360000(Three Lakhs Sixty Thousand ),11,,
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2020-21,2482,2172,2021-22,2064,1586,1168000(Eleven Lakhs Sixty Eight Thousand),85,,
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2019-20,352,305,2020-21,0,2021-22,286,270,1560000(Fifteen Lakhs Sixty Thousand ),16
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2020-21,428,406,2021-22,0,2022-23,381,363,1580000(Fifteen Lakhs Eighty Thousand ),18
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2021-22,426,403,2022-23,0,2023-24,62,55,1400000(Fourteen Lakhs),7
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2016-17,30,30,2021-22,25,19,650000(Six Lakhs Fifty Thousand ),5,,
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2017-18,30,30,2022-23,29,17,600000(Six Lakhs ),10,,
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,14,66.86,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0234.pdf,Unknown Program,2018-19,30,30,2023-24,29,11,600000(Six Lakhs),11,,
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2019-20,431,412,2020-21,0,2021-22,344,183,500000(FIVE LAKHS Only),151
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2020-21,449,397,2021-22,0,2022-23,266,190,550000(FIVE LAKHS FIFTY THOUSAND ONLY),76
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2021-22,449,446,2022-23,0,2023-24,329,203,550000(FIVE LAKH FIFTY THOUSAND ONLY),82
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2018-19,40,40,2019-20,0,2021-22,40,28,800000(Eight LAKHS Only),7
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2019-20,44,49,2020-21,0,2022-23,47,20,850000(EIGHT LAKHS FIFTY THOUSAND ONLY),10
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2020-21,50,56,2021-22,0,2023-24,50,44,800000(EIGHT LAKH ONLY),6
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2021-22,120,113,2021-22,106,37,550000(Fifty Five Thousand Only),47,,
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2022-23,136,147,2022-23,101,38,550000(FIVE LAKHS FIFTY THOUSAND ONLY),46,,
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2023-24,136,129,2023-24,100,40,600000(SIX LAKH ONLY),41,,
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2020-21,9453,8035,2021-22,6986,1271,1550000(FIFTEEN LAKHS FIFTY THOUSAND Only),750,,
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2021-22,8128,7925,2022-23,6557,1253,1600000(SIXTEEN LAKHS ONLY),590,,
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2022-23,4961,5168,2023-24,3994,1648,1670000(SIXTENN LAKH SEVENTY THOUSAND ONLY),761,,
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2019-20,2773,2702,2020-21,0,2021-22,1923,67,1360000(Thirteen Lakhs Sixty Thousand Only),96
2025,IR-O-U-0120,University of Delhi,15,66.19,Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0120.pdf,Unknown Program,2020-21,3004,2724,2021-22,0,2022-23,1934,77,1400000(FOURTEEN LAKHS ONLY),96
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,16,65.06,Pilani,Rajasthan,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0391.pdf,Unknown Program,2018-19,2928,2928,2019-20,0,2021-22,2908,2555,1800000(Eighteen Lakhs),110
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,16,65.06,Pilani,Rajasthan,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0391.pdf,Unknown Program,2019-20,2971,2971,2020-21,0,2022-23,2931,2508,1896000(Eighteen Lakh Ninty Six thousand ),299
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,16,65.06,Pilani,Rajasthan,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0391.pdf,Unknown Program,2020-21,2938,2938,2021-22,0,2023-24,2883,2554,1770000(Seventeen Lakh Seventy Thousand),310
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,16,65.06,Pilani,Rajasthan,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0391.pdf,Unknown Program,2017-18,0,0,2018-19,0,2021-22,0,0,0(Zero),0
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,16,65.06,Pilani,Rajasthan,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0391.pdf,Unknown Program,2020-21,838,838,2021-22,833,726,1217698(Twelve Lakhs Seventeen Thousand Six Hundred Ninety Eight),4,,
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,16,65.06,Pilani,Rajasthan,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0391.pdf,Unknown Program,2021-22,801,939,2022-23,937,895,1700000(Seventeen Lakh),22,,
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,16,65.06,Pilani,Rajasthan,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0391.pdf,Unknown Program,2022-23,869,870,2023-24,870,840,1700000(Seventeen Lakh),20,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2019-20,900,914,2020-21,0,2021-22,799,145,450000(Four lakh fifty thousand),654
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2020-21,700,1058,2021-22,0,2022-23,914,201,480000(Four lakh eighty thousand ),713
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2021-22,900,882,2022-23,0,2023-24,679,146,303000(Three Lakh Three Thousand),302
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2018-19,2277,2418,2019-20,3,2021-22,2259,1742,450000(Four lakh fifty thousand),320
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2019-20,2560,2741,2020-21,0,2022-23,2615,1984,724000(Seven lakh twenty four thousand ),500
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2020-21,2400,2843,2021-22,1,2023-24,2843,1645,700000(Seven Lakhs),491
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2017-18,220,220,2018-19,0,2021-22,214,172,735000(Seven lakh thirty five thousand ),42
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2018-19,160,220,2019-20,0,2022-23,206,132,713333(Seven lakh thirteen thousand three hundred and thirty three),74
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2019-20,220,218,2020-21,0,2023-24,195,125,720000(Seven Lakh Twenty Thousand),33
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2020-21,1200,720,2021-22,677,372,470386(Four Lakh Seventy Thousand Three Hundred And Eighty Six),135,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2021-22,1600,1715,2022-23,1544,1235,483414(Four lakh eighty three thousand four hundred and fourteen),100,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2022-23,2000,1240,2023-24,1240,761,600000(Six Lakhs),74,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2019-20,353,222,2020-21,56,2021-22,245,231,1020000(Ten lakh twenty thousand),14
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2020-21,180,215,2021-22,0,2022-23,206,194,950000(Nine lakh fifty thousand),12
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2021-22,180,214,2022-23,0,2023-24,209,189,1075000(Ten Lakh Seventy Five Thousand),20
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2017-18,300,360,2021-22,288,87,448000(Four Lakh Forty Eight Thousand),52,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2018-19,445,445,2022-23,418,340,422395(Four lakh twenty two thousand three hundred and ninety five),19,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2019-20,800,336,2023-24,260,89,450000(Four Lakh Fifty Thousand),14,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2016-17,30,30,2021-22,30,14,525000(Five lakh twenty five thousand),16,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2017-18,30,30,2022-23,29,8,550000(Five lakh fifty thousand),21,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2018-19,30,30,2023-24,28,1,600000(Six Lakhs),27,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2016-17,0,0,2021-22,0,0,0(Zero),0,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2017-18,0,0,2022-23,0,0,0(Zero),0,,
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,17,64.97,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0436.pdf,Unknown Program,2018-19,0,0,2023-24,0,0,0(Zero),0,,
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2019-20,976,981,2020-21,0,2021-22,889,46,570000(Rupees Five Lakh Seventy Thousand Only),843
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2020-21,976,807,2021-22,0,2022-23,623,34,575000(Rupees Five Lakh Seventy Five Thousand Only),589
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2021-22,976,524,2022-23,0,2023-24,453,32,575000(Rupees Five Lakh Seventy Five Thousand Only),421
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2018-19,1233,1262,2019-20,125,2021-22,1063,899,1000000(Rupees Ten Lakh Only),164
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2019-20,1233,1263,2020-21,138,2022-23,1157,978,980000(Rupees Nine Lakh Eighty Thousand only),179
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2020-21,1233,1072,2021-22,129,2023-24,915,814,1000000(Rupees Ten Lakhs only),91
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2017-18,40,41,2018-19,0,2021-22,29,19,420000(Rupees Four Lakh Twenty Thousand Only),10
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2018-19,40,45,2019-20,0,2022-23,28,14,535000(Rupees Five Lakhs Thirty Five thousand Only),14
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2019-20,40,30,2020-21,0,2023-24,30,18,600000(Rupees Six Lakhs Only),12
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2020-21,1732,1722,2021-22,1591,1074,800000(Rupees Eight Lakhs only),517,,
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2021-22,1732,1617,2022-23,1448,999,825000(Rupees Eight Lakhs Twenty Five Thousand only),449,,
2025,IR-O-U-0575,Jadavpur University,18,64.34,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0575.pdf,Unknown Program,2022-23,1756,1428,2023-24,1278,869,830000(Rupees Eight Lakhs Thirty Thousand only),409,,
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2019-20,3531,3220,2020-21,0,2021-22,2781,306,555486(Five lac fifty five thousand four hundred eighty six),1865
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2018-19,573,528,2019-20,0,2021-22,498,321,549000(Five lac forty nine thousand),87
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2019-20,579,534,2020-21,0,2022-23,467,348,600000(Six lac ),119
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2020-21,425,401,2021-22,0,2023-24,380,354,600000(Six lac),26
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2017-18,482,480,2018-19,0,2021-22,457,217,823400(Eight lac twenty three thousand four hundred),205
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2018-19,482,480,2019-20,0,2022-23,472,225,875000(Eight lac seventy five thousand),227
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2019-20,500,500,2020-21,0,2023-24,492,258,900000(Nine lac),234
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2021-22,216,215,2021-22,188,65,497240(Four lac ninety seven thousand two hundred forty),39,,
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2022-23,216,215,2022-23,192,60,510000(Five lac ten thousand),49,,
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2023-24,216,215,2023-24,198,82,530000(Five lac Thirty thousand),62,,
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2020-21,2493,2401,2021-22,2236,469,847300(Eight lac forty seven thousand three hundred),995,,
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2021-22,2512,2319,2022-23,2156,480,865000(Eight lac sixty five thousand),1105,,
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2019-20,269,269,2020-21,0,2021-22,232,201,1400000(Fourteen lac),29
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2020-21,310,282,2021-22,0,2022-23,230,200,1450000(Fourteen lac fifty thousand),30
2025,IR-O-U-0496,Aligarh Muslim University,19,63.76,Aligarh,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0496.pdf,Unknown Program,2021-22,310,292,2022-23,0,2023-24,242,221,1464000(Forteen lac sixty four thousand),21
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2021-22,63,63,2021-22,62,62,1140000(Eleven lakhs forty thousand),0,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2022-23,68,68,2022-23,68,68,1320000(Thirteen lakhs twenty thousand),0,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2023-24,107,107,2023-24,107,107,1352000(Thirteen lakhs fifty two thousand),0,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2020-21,166,146,2021-22,99,89,1172000(Eleven lakhs seventy two thousand),0,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2021-22,230,229,2022-23,185,185,1352000(Thirteen lakhs fifty two thousand),0,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2022-23,226,222,2023-24,169,169,1440000(Fourteen lakhs forty thousand),0,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2019-20,81,81,2020-21,0,2021-22,68,68,2500000(Twenty five lakh),0
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2020-21,99,98,2021-22,0,2022-23,97,97,2500000(Twenty five lakhs ),0
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2021-22,99,97,2022-23,0,2023-24,97,97,2500000(Twenty five lakhs ),0
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2017-18,200,132,2021-22,110,0,0(Zero),105,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2018-19,200,159,2022-23,154,0,0(Zero),139,,
2025,IR-O-U-0304,Homi Bhabha National Institute,20,63.03,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0304.pdf,Unknown Program,2019-20,200,172,2023-24,154,5,950000(Nine Lakh fifty Thousand),149,,
2025,IR-O-U-0490,Vellore Institute of Technology,21,62.88,Vellore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/Overall/IR-O-U-0490.pdf,Unknown Program,2019-20,785,755,2020-21,0,2021-22,652,132,382500(Three Lakh Eighty Two Thousand Five Hundred),242
